HydroRes_inflow_NO,HydroRes_inflow_SE,HydroRes_inflow_FI,HydroRes_inflow_DK,HydroRes_inflow_IE,HydroRes_inflow_UK,HydroRes_inflow_NL,HydroRes_inflow_BE,HydroRes_inflow_LU,HydroRes_inflow_DE,HydroRes_inflow_PL,HydroRes_inflow_LV,HydroRes_inflow_EE,HydroRes_inflow_LT,HydroRes_inflow_CZ,HydroRes_inflow_AT,HydroRes_inflow_SK,HydroRes_inflow_HU,HydroRes_inflow_FR,HydroRes_inflow_CH,HydroRes_inflow_IT,HydroRes_inflow_SI,HydroRes_inflow_HR,HydroRes_inflow_RO,HydroRes_inflow_BG,HydroRes_inflow_GR,HydroRes_inflow_ES,HydroRes_inflow_PT
5941.639123,3141.927714,1752.101997,0,0,0,0,0,0,35.42898247,37.09459195,0,0,0,28.48670425,95.20666348,4.426114246,0,1516.014705,367.5846802,1566.938677,0,619.6404158,550.3056608,192.5200319,317.8470649,1089.008814,5270.690476
5941.639123,3141.927714,1752.101997,0,0,0,0,0,0,35.42898247,37.09459195,0,0,0,28.48670425,95.20666348,4.426114246,0,1516.014705,367.5846802,1566.938677,0,619.6404158,550.3056608,192.5200319,317.8470649,1089.008814,5270.690476
5941.639123,3141.927714,1752.101997,0,0,0,0,0,0,35.42898247,37.09459195,0,0,0,28.48670425,95.20666348,4.426114246,0,1516.014705,367.5846802,1566.938677,0,619.6404158,550.3056608,192.5200319,317.8470649,1089.008814,5270.690476
5941.639123,3141.927714,1752.101997,0,0,0,0,0,0,35.42898247,37.09459195,0,0,0,28.48670425,95.20666348,4.426114246,0,1516.014705,367.5846802,1566.938677,0,619.6404158,550.3056608,192.5200319,317.8470649,1089.008814,5270.690476
5941.639123,3141.927714,1752.101997,0,0,0,0,0,0,35.42898247,37.09459195,0,0,0,28.48670425,95.20666348,4.426114246,0,1516.014705,367.5846802,1566.938677,0,619.6404158,550.3056608,192.5200319,317.8470649,1089.008814,5270.690476
5941.639123,3141.927714,1752.101997,0,0,0,0,0,0,35.42898247,37.09459195,0,0,0,28.48670425,95.20666348,4.426114246,0,1516.014705,367.5846802,1566.938677,0,619.6404158,550.3056608,192.5200319,317.8470649,1089.008814,5270.690476
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
3389.154086,2995.180579,1276.757252,0,0,0,0,0,0,45.54258803,34.44497824,0,0,0,31.55409694,94.42592087,5.770761501,0,2268.076454,350.166741,1444.350307,0,639.0837426,582.6597836,245.9009661,460.8169224,3005.754484,3584.083333
